network,n_nodes,out_degree,weight_regime,reciprocity,mc_struct_mean,mc_struct_std,mc_null_random_mean,mc_null_random_std,mc_p_value,mc_cohens_d,mc_p_fmt,kr_struct_mean,kr_struct_std,kr_null_random_mean,kr_null_random_std,kr_p_value,kr_cohens_d,kr_p_fmt
SW,128,6,adjusted_narrow,0.9000,11.3951,0.3163,11.0929,0.3028,0.0000,0.9903,<0.0001,6.2000,0.4000,5.9800,0.0917,0.0003,0.7582,<0.001
SW,128,6,adjusted_narrow,1.0000,11.5930,0.3856,11.2736,0.3723,0.0000,0.8529,<0.0001,6.6400,0.4800,6.0800,0.1497,0.0000,1.5751,<0.0001
SW,128,6,adjusted_broad,0.0000,17.8562,1.5261,17.6769,1.4517,0.0775,0.1225,0.078,15.4000,2.3065,14.8720,0.8942,0.1384,0.3018,0.138
SW,128,6,adjusted_broad,0.1000,13.7116,2.5221,13.9815,2.6681,0.1412,-0.1021,0.141,10.2800,2.8986,10.5200,1.2662,0.5965,-0.1073,0.597
SW,128,6,adjusted_broad,0.2000,11.7729,2.4667,11.9233,2.5672,0.3954,-0.0589,0.395,8.3800,2.3228,8.5720,1.0024,0.5965,-0.1073,0.596
SW,128,6,adjusted_broad,0.3000,11.2696,2.3596,11.3431,2.0014,0.6081,-0.0356,0.608,7.9600,1.9896,7.8840,0.7201,0.8020,0.0508,0.802
SW,128,6,adjusted_broad,0.4000,10.6911,1.5113,10.7328,1.8658,0.7398,-0.0230,0.740,7.4600,1.4995,7.3680,0.6316,0.6931,0.0800,0.693
SW,128,6,adjusted_broad,0.5000,10.3567,1.5781,10.5792,1.7839,0.0671,-0.1270,0.067,6.9200,1.1461,7.2200,0.6083,0.1088,-0.3270,0.109
SW,128,6,adjusted_broad,0.6000,10.9426,1.3957,10.1642,1.6155,0.0000,0.4923,<0.0001,7.6400,1.3529,6.8960,0.5444,0.0006,0.7215,<0.001
SW,128,6,adjusted_broad,0.7000,10.4814,1.4674,10.0220,1.5934,0.0000,0.2920,<0.0001,7.0800,1.2303,6.8040,0.5374,0.1533,0.2907,0.153
SW,128,6,adjusted_broad,0.8000,9.9010,1.4267,9.6721,1.6255,0.0385,0.1436,<0.05,6.6200,1.0176,6.4080,0.4612,0.1872,0.2683,0.187
SW,128,6,adjusted_broad,0.9000,9.1175,1.8284,9.2682,1.5993,0.1853,-0.0919,0.185,6.1200,1.2750,6.1400,0.5204,0.9192,-0.0205,0.919
SW,128,6,adjusted_broad,1.0000,8.0857,1.9024,8.4332,1.6767,0.0035,-0.2025,<0.01,5.4400,1.1342,5.7160,0.5108,0.1236,-0.3138,0.124
SW,128,10,binary,0.0000,9.7266,0.1876,9.6528,0.1738,0.0000,0.4188,<0.0001,4.9800,0.1400,4.9760,0.0763,0.8610,0.0355,0.861
SW,128,10,binary,0.1000,9.6745,0.1905,9.6410,0.1796,0.0078,0.1848,<0.01,4.9800,0.1400,4.9840,0.0543,0.8525,-0.0377,0.852
SW,128,10,binary,0.2000,9.6470,0.2060,9.5754,0.1711,0.0000,0.4039,<0.0001,4.9800,0.1400,4.9800,0.0721,1.0000,0.0000,1.000
SW,128,10,binary,0.3000,9.6051,0.1980,9.5200,0.1762,0.0000,0.4727,<0.0001,4.9400,0.2375,4.9800,0.0600,0.2558,-0.2309,0.256
SW,128,10,binary,0.4000,9.5673,0.2095,9.4509,0.1757,0.0000,0.6406,<0.0001,4.9800,0.1400,4.9920,0.0392,0.5647,-0.1167,0.565
SW,128,10,binary,0.5000,9.5234,0.1852,9.3708,0.1979,0.0000,0.7790,<0.0001,5.0000,0.0000,4.9760,0.0650,0.0128,0.3693,<0.05
SW,128,10,binary,0.6000,9.5208,0.1854,9.3142,0.2035,0.0000,1.0303,<0.0001,5.0000,0.0000,4.9840,0.0543,0.0443,0.2949,<0.05
SW,128,10,binary,0.7000,9.4859,0.2037,9.2346,0.2015,0.0000,1.2451,<0.0001,4.9600,0.1960,4.9680,0.0733,0.7895,-0.0541,0.790
SW,128,10,binary,0.8000,9.4063,0.2016,9.1458,0.2110,0.0000,1.2437,<0.0001,4.9800,0.1400,4.9520,0.0943,0.2484,0.2346,0.248
SW,128,10,binary,0.9000,9.4032,0.1942,9.0946,0.1877,0.0000,1.6344,<0.0001,4.9200,0.2713,4.9920,0.0392,0.0690,-0.3715,0.069
SW,128,10,binary,1.0000,9.3721,0.2381,8.9970,0.2089,0.0000,1.7530,<0.0001,5.0000,0.0000,4.9680,0.0835,0.0099,0.3831,<0.01
SW,128,10,random_narrow,0.0000,10.1802,0.1712,10.1476,0.1757,0.0074,0.1860,<0.01,5.3000,0.5000,5.2200,0.1929,0.2986,0.2111,0.299
SW,128,10,random_narrow,0.1000,10.1226,0.1832,10.1121,0.1690,0.3766,0.0613,0.377,5.2600,0.4821,5.1760,0.1945,0.2608,0.2285,0.261
SW,128,10,random_narrow,0.2000,10.0884,0.1827,10.0345,0.1795,0.0000,0.2991,<0.0001,5.2600,0.5219,5.1640,0.1425,0.2172,0.2509,0.217
SW,128,10,random_narrow,0.3000,10.0301,0.1891,9.9681,0.1770,0.0000,0.3462,<0.0001,5.1600,0.3666,5.0880,0.1395,0.2019,0.2596,0.202
SW,128,10,random_narrow,0.4000,9.9974,0.2000,9.9201,0.1783,0.0000,0.4245,<0.0001,5.1000,0.4123,5.0800,0.1649,0.7532,0.0637,0.753
SW,128,10,random_narrow,0.5000,9.9764,0.1921,9.8367,0.1730,0.0000,0.7923,<0.0001,5.1400,0.4477,5.0400,0.0894,0.1284,0.3098,0.128
SW,128,10,random_narrow,0.6000,9.9198,0.1854,9.7646,0.1822,0.0000,0.8490,<0.0001,5.1000,0.3606,5.0160,0.0967,0.1184,0.3182,0.118
SW,128,10,random_narrow,0.7000,9.8955,0.1872,9.7028,0.1863,0.0000,1.0338,<0.0001,5.1200,0.3250,5.0080,0.1055,0.0239,0.4636,<0.05
SW,128,10,random_narrow,0.8000,9.8462,0.1984,9.6286,0.1899,0.0000,1.1370,<0.0001,5.1200,0.3816,4.9960,0.0848,0.0287,0.4486,<0.05
SW,128,10,random_narrow,0.9000,9.8308,0.1934,9.5543,0.1934,0.0000,1.4295,<0.0001,5.0600,0.3693,4.9680,0.0926,0.0939,0.3417,0.094
SW,128,10,random_narrow,1.0000,9.7919,0.2036,9.4638,0.1930,0.0000,1.6845,<0.0001,5.1400,0.4005,4.9760,0.0763,0.0059,0.5689,<0.01
SW,128,10,random_broad,0.0000,16.1578,1.1021,16.3732,1.0582,0.0036,-0.2022,<0.01,11.7000,1.4731,11.7640,0.5509,0.7764,-0.0575,0.776
SW,128,10,random_broad,0.1000,16.0122,1.2525,16.0108,1.3351,0.9875,0.0011,0.988,11.2400,1.5305,11.5920,0.7673,0.1533,-0.2908,0.153
SW,128,10,random_broad,0.2000,15.5536,1.4545,15.6996,1.6475,0.1930,-0.0903,0.193,10.8600,1.8222,11.0840,0.8140,0.4340,-0.1587,0.434
SW,128,10,random_broad,0.3000,15.7294,1.0794,15.4646,1.4976,0.0079,0.1843,<0.01,11.0400,1.1993,10.8960,0.6838,0.4671,0.1475,0.467
SW,128,10,random_broad,0.4000,14.9647,1.8271,14.8075,2.0152,0.2537,0.0792,0.254,10.7400,1.8527,10.4240,0.8860,0.2841,0.2176,0.284
SW,128,10,random_broad,0.5000,14.6998,1.9962,14.8544,1.8695,0.2386,-0.0817,0.239,10.4400,1.8564,10.5680,0.9151,0.6660,-0.0875,0.666
SW,128,10,random_broad,0.6000,14.8559,1.7177,14.4754,1.9401,0.0040,0.1997,<0.01,10.8600,1.9288,10.1960,0.7521,0.0270,0.4536,<0.05
SW,128,10,random_broad,0.7000,14.3502,1.9903,14.3998,1.8799,0.7063,-0.0261,0.706,10.3800,1.9276,10.1040,0.7912,0.3561,0.1873,0.356
SW,128,10,random_broad,0.8000,13.7656,1.8139,14.2714,1.8838,0.0001,-0.2701,<0.001,9.3400,1.6806,9.9960,0.8490,0.0165,-0.4927,<0.05
SW,128,10,random_broad,0.9000,13.9612,1.9044,13.8868,1.8395,0.5618,0.0402,0.562,10.2800,2.1637,9.7560,0.7465,0.1123,0.3238,0.112
SW,128,10,random_broad,1.0000,13.6907,1.9506,13.9902,1.6003,0.0095,-0.1801,<0.01,9.4400,1.9200,9.8480,0.6664,0.1631,-0.2839,0.163
SW,128,10,adjusted_narrow,0.0000,10.1788,0.1834,10.1511,0.1738,0.0233,0.1574,<0.05,5.1800,0.4331,5.1840,0.1994,0.9533,-0.0119,0.953
SW,128,10,adjusted_narrow,0.1000,10.1352,0.1674,10.0936,0.1726,0.0005,0.2423,<0.001,5.2000,0.4000,5.1800,0.1844,0.7513,0.0642,0.751
SW,128,10,adjusted_narrow,0.2000,10.0472,0.1699,10.0068,0.1779,0.0010,0.2283,<0.01,5.1400,0.4005,5.1080,0.1798,0.6110,0.1031,0.611
SW,128,10,adjusted_narrow,0.3000,9.9608,0.1818,9.9336,0.1788,0.0289,0.1517,<0.05,5.0800,0.3370,5.0680,0.1420,0.8188,0.0464,0.819
SW,128,10,adjusted_narrow,0.4000,9.9424,0.1933,9.8512,0.1828,0.0000,0.4941,<0.0001,5.0600,0.2375,5.0440,0.1283,0.6791,0.0838,0.679
SW,128,10,adjusted_narrow,0.5000,9.9073,0.1959,9.7591,0.1888,0.0000,0.7801,<0.0001,5.0400,0.2800,5.0240,0.0950,0.7057,0.0765,0.706
SW,128,10,adjusted_narrow,0.6000,9.8432,0.1926,9.6907,0.1816,0.0000,0.8312,<0.0001,5.2400,0.4716,5.0200,0.1077,0.0020,0.6432,<0.01
SW,128,10,adjusted_narrow,0.7000,9.8038,0.1786,9.6118,0.1930,0.0000,1.0064,<0.0001,5.0600,0.3105,4.9840,0.1317,0.1179,0.3187,0.118
SW,128,10,adjusted_narrow,0.8000,9.7359,0.2271,9.5298,0.2021,0.0000,0.9982,<0.0001,5.0800,0.3919,4.9960,0.0937,0.1477,0.2948,0.148
SW,128,10,adjusted_narrow,0.9000,9.6883,0.2015,9.4417,0.1948,0.0000,1.2586,<0.0001,5.0800,0.4400,4.9600,0.0800,0.0633,0.3795,0.063
SW,128,10,adjusted_narrow,1.0000,9.9850,0.2397,9.7010,0.2549,0.0000,1.1253,<0.0001,5.4400,0.4964,5.0840,0.1391,0.0000,0.9766,<0.0001
SW,128,10,adjusted_broad,0.0000,16.1994,1.1220,16.3594,1.0315,0.0277,-0.1528,<0.05,11.7000,1.4731,11.7640,0.5509,0.7764,-0.0575,0.776
SW,128,10,adjusted_broad,0.1000,14.4672,2.1511,14.4775,2.2523,0.9470,-0.0046,0.947,10.0000,1.8868,10.2400,0.8764,0.4213,-0.1631,0.421
SW,128,10,adjusted_broad,0.2000,13.1455,2.4213,13.2966,2.4110,0.3667,-0.0626,0.367,9.0600,1.9433,9.2200,0.9451,0.6054,-0.1047,0.605
SW,128,10,adjusted_broad,0.3000,13.0290,1.9142,12.4512,2.1059,0.0001,0.2784,<0.0001,8.8400,1.7130,8.4120,0.7282,0.1107,0.3252,0.111
SW,128,10,adjusted_broad,0.4000,11.1493,1.8046,11.3820,2.1938,0.1160,-0.1090,0.116,7.4200,1.2504,7.8000,0.7767,0.0738,-0.3651,0.074
SW,128,10,adjusted_broad,0.5000,11.0199,1.9578,11.1848,1.8192,0.1971,-0.0895,0.197,7.4200,1.6382,7.6320,0.6613,0.4029,-0.1697,0.403
SW,128,10,adjusted_broad,0.6000,10.6668,1.5693,10.5823,1.6970,0.4675,0.0504,0.467,7.3200,1.3775,7.0840,0.5700,0.2705,0.2239,0.271
SW,128,10,adjusted_broad,0.7000,10.2841,1.4716,10.4931,1.5769,0.0535,-0.1340,0.053,6.9400,1.2395,7.0280,0.5879,0.6544,-0.0907,0.654
SW,128,10,adjusted_broad,0.8000,9.9469,1.5649,10.0942,1.4982,0.1596,-0.0976,0.160,6.5200,1.2040,6.6320,0.5159,0.5509,-0.1209,0.551
SW,128,10,adjusted_broad,0.9000,9.7026,1.4167,9.5186,1.5444,0.0817,0.1208,0.082,6.5400,1.1351,6.2880,0.4852,0.1562,0.2887,0.156
SW,128,10,adjusted_broad,1.0000,8.3803,1.6733,8.5871,1.5474,0.0575,-0.1318,0.057,5.6000,1.0583,5.7080,0.4275,0.5093,-0.1338,0.509
SW,256,6,binary,0.0000,12.8540,0.1949,12.7178,0.1698,0.0000,0.7819,<0.0001,6.6400,0.5571,6.3800,0.2163,0.0030,0.6152,<0.01
SW,256,6,binary,0.1000,12.7305,0.1787,12.5998,0.1755,0.0000,0.7425,<0.0001,6.6000,0.4899,6.2120,0.2206,0.0000,1.0213,<0.0001
SW,256,6,binary,0.2000,12.5360,0.1854,12.4048,0.1662,0.0000,0.7739,<0.0001,6.4600,0.4984,6.1040,0.1455,0.0000,0.9697,<0.0001
SW,256,6,binary,0.3000,12.3558,0.1981,12.2003,0.1782,0.0000,0.8553,<0.0001,6.3400,0.4737,6.0480,0.1170,0.0001,0.8463,<0.0001
SW,256,6,binary,0.4000,12.1988,0.1904,12.0011,0.1965,0.0000,1.0113,<0.0001,6.2600,0.4386,5.9960,0.0937,0.0001,0.8324,<0.0001
SW,256,6,binary,0.5000,12.0365,0.2073,11.7961,0.1970,0.0000,1.2097,<0.0001,6.2600,0.4821,6.0080,0.1129,0.0006,0.7198,<0.001
SW,256,6,binary,0.6000,11.8115,0.2053,11.5970,0.2097,0.0000,1.0265,<0.0001,6.1400,0.4005,5.9880,0.0621,0.0100,0.5304,<0.05
SW,256,6,binary,0.7000,11.5831,0.2419,11.3841,0.2076,0.0000,0.9311,<0.0001,6.2800,0.4490,5.9920,0.0560,0.0000,0.9001,<0.0001
SW,256,6,binary,0.8000,11.4295,0.2489,11.1639,0.2182,0.0000,1.1881,<0.0001,6.3000,0.5000,5.9760,0.0650,0.0000,0.9088,<0.0001
SW,256,6,binary,0.9000,11.2194,0.2330,10.9946,0.2287,0.0000,0.9800,<0.0001,6.2400,0.5122,5.9840,0.0543,0.0008,0.7028,<0.001
SW,256,6,binary,1.0000,10.9954,0.2962,10.7705,0.2377,0.0000,0.9058,<0.0001,6.3800,0.4854,5.9880,0.0475,0.0000,1.1367,<0.0001
SW,256,6,random_narrow,0.0000,13.4364,0.2188,13.3035,0.1870,0.0000,0.6901,<0.0001,6.9200,0.2713,6.8600,0.1709,0.1933,0.2646,0.193
SW,256,6,random_narrow,0.1000,13.2745,0.1878,13.1567,0.1875,0.0000,0.6278,<0.0001,6.9400,0.2375,6.8200,0.2163,0.0103,0.5283,<0.05
SW,256,6,random_narrow,0.2000,13.0606,0.1925,12.9489,0.2022,0.0000,0.5572,<0.0001,6.9200,0.2713,6.6840,0.2120,0.0000,0.9694,<0.0001
SW,256,6,random_narrow,0.3000,12.8839,0.2257,12.7454,0.2082,0.0000,0.6557,<0.0001,6.7800,0.4142,6.5640,0.1947,0.0013,0.6674,<0.01
SW,256,6,random_narrow,0.4000,12.6778,0.2344,12.5368,0.2170,0.0000,0.6414,<0.0001,6.7400,0.4386,6.4840,0.2082,0.0004,0.7456,<0.001
SW,256,6,random_narrow,0.5000,12.5091,0.2123,12.3104,0.2154,0.0000,0.9247,<0.0001,6.7200,0.4490,6.2880,0.2006,0.0000,1.2423,<0.0001
SW,256,6,random_narrow,0.6000,12.3591,0.2295,12.0969,0.2201,0.0000,1.1829,<0.0001,6.7000,0.5000,6.2160,0.2072,0.0000,1.2646,<0.0001
SW,256,6,random_narrow,0.7000,12.1253,0.2250,11.8641,0.2365,0.0000,1.1132,<0.0001,6.6600,0.4737,6.1040,0.1886,0.0000,1.5421,<0.0001
SW,256,6,random_narrow,0.8000,11.9528,0.2631,11.6732,0.2374,0.0000,1.1560,<0.0001,6.6400,0.5200,6.0320,0.1667,0.0000,1.5746,<0.0001
SW,256,6,random_narrow,0.9000,11.7186,0.2521,11.4727,0.2430,0.0000,1.0054,<0.0001,6.6000,0.4899,5.9840,0.1255,0.0000,1.7226,<0.0001
SW,256,6,random_narrow,1.0000,11.5667,0.2852,11.2558,0.2520,0.0000,1.2061,<0.0001,6.6600,0.4737,6.0040,0.0747,0.0000,1.9345,<0.0001
SW,256,6,random_broad,0.0000,19.6652,1.3662,19.9754,1.6145,0.0046,-0.1968,<0.01,19.2200,3.1830,18.9920,1.1349,0.6378,0.0954,0.638
SW,256,6,random_broad,0.1000,17.8964,3.0043,18.5331,2.6842,0.0008,-0.2324,<0.001,17.5000,4.9568,17.1840,2.1335,0.6828,0.0828,0.683
SW,256,6,random_broad,0.2000,16.5125,3.1029,16.8808,3.4894,0.1215,-0.1074,0.121,14.5600,4.8007,14.7080,1.8204,0.8405,-0.0408,0.841
SW,256,6,random_broad,0.3000,15.2280,3.2937,15.7110,3.3682,0.0381,-0.1439,<0.05,12.6600,4.3663,13.4480,1.9785,0.2527,-0.2325,0.253
SW,256,6,random_broad,0.4000,14.8848,3.1375,15.1553,3.1405,0.2142,-0.0862,0.214,12.4000,4.1376,12.8720,1.7485,0.4638,-0.1486,0.464
SW,256,6,random_broad,0.5000,15.0055,2.3468,14.4958,2.9595,0.0104,0.1778,<0.05,12.5000,3.2450,12.0280,2.0580,0.3920,0.1737,0.392
SW,256,6,random_broad,0.6000,13.2542,2.5755,13.6991,2.7749,0.0194,-0.1622,<0.05,10.0200,2.9698,10.7760,1.5293,0.1164,-0.3201,0.116
SW,256,6,random_broad,0.7000,12.8376,2.5801,13.2766,2.6167,0.0154,-0.1682,<0.05,10.0600,3.6134,10.7200,1.5523,0.2429,-0.2373,0.243
SW,256,6,random_broad,0.8000,12.4191,2.4920,12.8426,2.5868,0.0176,-0.1647,<0.05,9.7400,2.7262,10.2600,1.5332,0.2473,-0.2351,0.247
SW,256,6,random_broad,0.9000,12.7097,1.9549,12.5689,2.2160,0.3503,0.0648,0.350,9.6200,2.9250,9.7680,1.2247,0.7446,-0.0660,0.745
SW,256,6,random_broad,1.0000,12.0968,2.6303,12.4870,2.3339,0.0185,-0.1635,<0.05,9.0400,2.6904,9.7840,1.4377,0.0909,-0.3449,0.091
SW,256,6,adjusted_narrow,0.0000,13.4304,0.2044,13.3072,0.1940,0.0000,0.6294,<0.0001,6.9200,0.2713,6.8600,0.1709,0.1933,0.2646,0.193
SW,256,6,adjusted_narrow,0.1000,13.2225,0.1966,13.1085,0.1978,0.0000,0.5767,<0.0001,6.9000,0.3000,6.8160,0.1953,0.1037,0.3319,0.104
SW,256,6,adjusted_narrow,0.2000,12.9898,0.2073,12.8618,0.1942,0.0000,0.6518,<0.0001,6.8800,0.3250,6.6480,0.1982,0.0000,0.8619,<0.0001
SW,256,6,adjusted_narrow,0.3000,12.7654,0.2440,12.6025,0.2198,0.0000,0.7272,<0.0001,6.7800,0.4142,6.4960,0.2088,0.0000,0.8658,<0.0001
SW,256,6,adjusted_narrow,0.4000,12.5171,0.2283,12.3644,0.2250,0.0000,0.6770,<0.0001,6.7600,0.4271,6.3800,0.2236,0.0000,1.1148,<0.0001
SW,256,6,adjusted_narrow,0.5000,12.3184,0.2435,12.0757,0.2323,0.0000,1.0362,<0.0001,6.6600,0.4737,6.2120,0.2169,0.0000,1.2160,<0.0001
SW,256,6,adjusted_narrow,0.6000,12.0558,0.2473,11.8649,0.2413,0.0000,0.7877,<0.0001,6.6000,0.5292,6.1240,0.1644,0.0000,1.2149,<0.0001
SW,256,6,adjusted_narrow,0.7000,11.8200,0.2700,11.6220,0.2437,0.0000,0.7974,<0.0001,6.5400,0.5370,6.0800,0.1442,0.0000,1.1699,<0.0001
SW,256,6,adjusted_narrow,0.8000,11.6598,0.2777,11.4148,0.2437,0.0000,0.9812,<0.0001,6.6200,0.4854,6.0160,0.1641,0.0000,1.6671,<0.0001
SW,256,6,adjusted_narrow,0.9000,11.4588,0.2894,11.2458,0.2591,0.0000,0.8058,<0.0001,6.3600,0.5200,5.9680,0.1287,0.0000,1.0349,<0.0001
SW,256,6,adjusted_narrow,1.0000,11.6182,0.3372,11.3722,0.3042,0.0000,0.7936,<0.0001,6.8200,0.4771,6.3280,0.2425,0.0000,1.3001,<0.0001
SW,256,6,adjusted_broad,0.0000,19.5698,1.4152,20.0122,1.6166,0.0001,-0.2791,<0.0001,19.2200,3.1830,18.9920,1.1349,0.6378,0.0954,0.638
SW,256,6,adjusted_broad,0.1000,12.5225,2.9474,13.3894,2.9190,0.0000,-0.2965,<0.0001,9.2600,3.1988,10.4000,1.4945,0.0260,-0.4566,<0.05
SW,256,6,adjusted_broad,0.2000,11.3379,2.3893,11.2286,2.3497,0.5033,0.0464,0.503,8.4000,2.6382,8.1120,1.0277,0.4781,0.1439,0.478
SW,256,6,adjusted_broad,0.3000,10.8236,2.2602,10.5371,1.9095,0.0363,0.1453,<0.05,7.6600,2.0358,7.5200,0.8266,0.6566,0.0901,0.657
SW,256,6,adjusted_broad,0.4000,10.3578,1.6057,10.2864,1.7024,0.5411,0.0424,0.541,7.1200,1.5052,7.2240,0.6295,0.6564,-0.0901,0.656
SW,256,6,adjusted_broad,0.5000,10.5174,1.2277,10.0780,1.4984,0.0000,0.3016,<0.0001,7.2200,1.2213,7.0680,0.6701,0.4468,0.1543,0.447
SW,256,6,adjusted_broad,0.6000,9.4983,1.4475,9.7184,1.4455,0.0283,-0.1522,<0.05,6.5800,1.3724,6.6960,0.6096,0.5899,-0.1092,0.590
SW,256,6,adjusted_broad,0.7000,9.4509,1.5461,9.4840,1.3815,0.7349,-0.0235,0.735,6.4600,1.1526,6.5520,0.3991,0.5987,-0.1067,0.599
SW,256,6,adjusted_broad,0.8000,9.1312,1.5644,9.1794,1.4775,0.6416,-0.0323,0.642,6.2600,1.1800,6.2760,0.5698,0.9321,-0.0173,0.932
SW,256,6,adjusted_broad,0.9000,9.1684,1.2210,8.9413,1.3395,0.0132,0.1720,<0.05,6.2600,1.0547,6.0640,0.4408,0.2329,0.2425,0.233
SW,256,6,adjusted_broad,1.0000,7.7872,1.5988,7.8487,1.5311,0.5657,-0.0398,0.566,5.4000,1.1136,5.4040,0.4534,0.9815,-0.0047,0.981
SW,256,10,binary,0.0000,10.2890,0.1283,10.2195,0.1282,0.0000,0.5420,<0.0001,4.9200,0.2713,4.9640,0.0768,0.2774,-0.2207,0.277
SW,256,10,binary,0.1000,10.2566,0.1413,10.1885,0.1350,0.0000,0.5003,<0.0001,4.9200,0.2713,4.9640,0.0768,0.2774,-0.2207,0.277
SW,256,10,binary,0.2000,10.2097,0.1319,10.1165,0.1355,0.0000,0.6909,<0.0001,4.9800,0.1400,4.9440,0.1061,0.1546,0.2898,0.155
SW,256,10,binary,0.3000,10.1230,0.1318,10.0224,0.1320,0.0000,0.7630,<0.0001,4.9600,0.1960,4.9760,0.0763,0.5955,-0.1076,0.596
SW,256,10,binary,0.4000,10.0648,0.1373,9.9284,0.1327,0.0000,1.0216,<0.0001,4.9400,0.2375,4.9680,0.0835,0.4381,-0.1573,0.438
SW,256,10,binary,0.5000,10.0112,0.1430,9.8382,0.1487,0.0000,1.1711,<0.0001,4.9400,0.2375,4.9560,0.0920,0.6611,-0.0888,0.661
SW,256,10,binary,0.6000,9.9327,0.1737,9.7379,0.1528,0.0000,1.2450,<0.0001,4.9400,0.2375,4.9560,0.0920,0.6611,-0.0888,0.661
SW,256,10,binary,0.7000,9.8815,0.1665,9.6416,0.1519,0.0000,1.5537,<0.0001,5.0000,0.0000,4.9480,0.0964,0.0004,0.5393,<0.001
SW,256,10,binary,0.8000,9.7977,0.1756,9.5500,0.1702,0.0000,1.4472,<0.0001,4.9200,0.2713,4.9560,0.0920,0.3812,-0.1777,0.381
SW,256,10,binary,0.9000,9.7456,0.1916,9.4506,0.2005,0.0000,1.4817,<0.0001,4.9800,0.1400,4.9680,0.0733,0.5963,0.1074,0.596
SW,256,10,binary,1.0000,9.6306,0.1933,9.3343,0.2052,0.0000,1.4580,<0.0001,4.9200,0.2713,4.9640,0.0866,0.2821,-0.2185,0.282
SW,256,10,random_narrow,0.0000,10.6544,0.1361,10.6040,0.1363,0.0000,0.3695,<0.0001,5.5400,0.5370,5.4520,0.2360,0.2962,0.2122,0.296
SW,256,10,random_narrow,0.1000,10.6280,0.1309,10.5461,0.1307,0.0000,0.6265,<0.0001,5.6400,0.4800,5.3520,0.2138,0.0002,0.7751,<0.001
SW,256,10,random_narrow,0.2000,10.5680,0.1298,10.4707,0.1377,0.0000,0.7131,<0.0001,5.5800,0.5325,5.2920,0.2270,0.0007,0.7036,<0.001
SW,256,10,random_narrow,0.3000,10.4785,0.1305,10.3884,0.1370,0.0000,0.6627,<0.0001,5.4000,0.5292,5.1960,0.2097,0.0138,0.5069,<0.05
SW,256,10,random_narrow,0.4000,10.4017,0.1512,10.2996,0.1323,0.0000,0.7526,<0.0001,5.4200,0.5325,5.1480,0.1992,0.0012,0.6765,<0.01
SW,256,10,random_narrow,0.5000,10.3468,0.1451,10.2028,0.1406,0.0000,1.0192,<0.0001,5.3400,0.5142,5.0840,0.1793,0.0014,0.6648,<0.01
SW,256,10,random_narrow,0.6000,10.2707,0.1316,10.1127,0.1401,0.0000,1.1388,<0.0001,5.4200,0.5689,5.0400,0.1265,0.0000,0.9222,<0.0001
SW,256,10,random_narrow,0.7000,10.2250,0.1523,10.0113,0.1453,0.0000,1.4592,<0.0001,5.2800,0.5307,4.9840,0.0784,0.0002,0.7804,<0.001
SW,256,10,random_narrow,0.8000,10.1438,0.1612,9.9260,0.1495,0.0000,1.4375,<0.0001,5.3400,0.5517,5.0160,0.1433,0.0001,0.8038,<0.001
SW,256,10,random_narrow,0.9000,10.0966,0.1517,9.8354,0.1564,0.0000,1.6785,<0.0001,5.4400,0.5352,4.9920,0.1055,0.0000,1.1615,<0.0001
SW,256,10,random_narrow,1.0000,9.9857,0.1689,9.7323,0.1485,0.0000,1.6655,<0.0001,5.5600,0.5352,4.9720,0.0981,0.0000,1.5284,<0.0001
SW,256,10,random_broad,0.0000,18.3630,0.9567,18.3892,1.2718,0.7584,-0.0213,0.758,13.9800,1.7943,14.1320,0.7436,0.5851,-0.1107,0.585
SW,256,10,random_broad,0.1000,18.1331,1.3338,17.8567,1.6972,0.0153,0.1683,<0.05,13.9000,2.3770,13.4960,1.1080,0.2835,0.2179,0.284
SW,256,10,random_broad,0.2000,16.6496,2.5339,17.1790,2.1799,0.0007,-0.2360,<0.001,12.6600,2.8044,13.1360,1.2162,0.2784,-0.2202,0.278
SW,256,10,random_broad,0.3000,16.3248,2.1813,16.6161,2.3879,0.0746,-0.1237,0.075,12.4400,2.5152,12.4520,1.1113,0.9757,-0.0062,0.976
SW,256,10,random_broad,0.4000,15.4350,2.7808,15.9333,2.5559,0.0057,-0.1921,<0.01,11.7800,2.9346,12.0160,1.3913,0.6121,-0.1028,0.612
SW,256,10,random_broad,0.5000,15.7472,2.3410,15.7337,2.3398,0.9337,0.0058,0.934,11.5400,2.4430,11.5320,1.1082,0.9834,0.0042,0.983
SW,256,10,random_broad,0.6000,14.9119,2.4499,15.3299,2.2520,0.0084,-0.1828,<0.01,11.2400,2.7023,11.4280,1.1157,0.6536,-0.0909,0.654
SW,256,10,random_broad,0.7000,14.7595,2.7609,14.7758,2.4570,0.9255,-0.0065,0.925,10.9600,2.8211,11.1760,1.1917,0.6226,-0.0997,0.623
SW,256,10,random_broad,0.8000,14.5524,2.4822,14.3918,2.3480,0.3286,0.0677,0.329,10.7000,2.4678,10.6920,1.0509,0.9834,0.0042,0.983
SW,256,10,random_broad,0.9000,14.8331,2.0311,13.8728,2.5913,0.0000,0.3830,<0.0001,11.2000,2.6382,10.2320,1.0387,0.0188,0.4828,<0.05
SW,256,10,random_broad,1.0000,13.6194,2.2872,13.6659,2.3370,0.7735,-0.0200,0.774,10.0000,2.4083,10.0240,1.1354,0.9498,-0.0127,0.950
